0,000209536	117948,72
0,000209215	117948,72
0,000209055	117460,32
0,000208734	118437,12
0,000208413	117948,72
0,000208413	117948,72
0,000208092	118925,52
0,000207289	118437,12
0,000207289	119413,92
0,000206968	117948,72
0,000206968	119413,92
0,000206968	118925,52
0,000206808	118437,12
0,00020665	119413,92
0,000206808	118437,12
0,000206326	120390,72
0,000205523	120390,72
0,000205042	121367,52
0,000204239	120879,12
0,000203918	121367,52
0,000203437	121367,52
0,000202795	121855,92
0,000202955	122344,32
0,000202634	121367,52
0,000202153	122832,72
0,000201671	123321,12
0,00020151	123321,12
0,000200708	122832,72
0,000200387	123321,12
0,000199905	124297,92
0,000199584	125274,73
0,000199103	124786,32
0,000198782	124297,92
0,000198461	125763,13
0,000197819	125274,73
0,000197658	124786,32
0,000197337	125763,13
0,000196855	125763,13
0,000196213	126739,93
0,000195892	127228,33
0,000195571	127716,73
0,00019525	128205,13
0,000194608	128205,13
0,000193966	128693,53
0,000193324	130158,73
0,000192843	129181,93
0,000192361	131135,53
0,000191398	130647,13
0,000190756	131623,93
0,000190114	131623,93
0,000189953	131623,93
0,000189151	132600,73
0,000188669	132600,73
0,000188188	133089,13
0,000188188	132600,73
0,000187866	133089,13
0,000187385	134065,93
0,000186582	134065,93
0,000186582	133577,53
0,000186422	134065,93
0,00018578	134554,33
0,00018594	135042,74
0,000185619	136019,54
0,000185298	134554,33
0,000185138	135531,14
0,000184817	135042,74
0,000184335	136019,54
0,000184014	136996,34
0,000183854	136019,54
0,000183693	134554,33
0,000183854	136019,54
0,000183533	136019,54
0,000183372	135531,14
0,000183211	136019,54
0,000183051	136507,94
0,000183211	136996,34
0,000182569	137484,74
0,000182088	137973,14
0,000182088	136996,34
0,000181927	138461,54
0,000181767	137973,14
0,000181285	138949,94
0,000181606	137484,74
0,000180964	137484,74
0,000180804	137973,14
0,000180643	138949,94
0,000180322	138949,94
0,000179841	138949,94
0,00017952	137484,74
0,000179199	138461,54
0,000178877	138949,94
0,000178877	139926,74
0,000178396	139438,34
0,000178075	139438,34
0,000178235	139926,74
0,000178075	139926,74
0,000177593	140415,14
0,000177433	139926,74
